,name,group,lat,lon,diameter,updated_diameter,height,year,plot_id,site,x,y,AGB,carbon,Xmin,Ymin,Xmax,Ymax,score,label
36,Musacea,banana,-2.18115504,-79.57623397,12.0320855615,12.0320855615,0.0,2016.0,P8,Nestor Macias RGB,6954.307727061359,6099.297033579394,6.001328452993304,2.3405180966673886,8658.470581054688,11626.97509765625,9052.998291015623,12000.0,0.6793975830078125,TreeLabel.TREE
37,Musacea,banana,-2.18133388,-79.57608243,14.7695441813,14.7695441813,0.0,2016.0,P8,Nestor Macias RGB,8558.060138043766,7952.198046236505,9.2869511535688,3.621910949891833,8843.906799316406,1276.571044921875,9121.477905273438,1577.54345703125,0.5080001950263977,TreeLabel.TREE
38,Musacea,banana,-2.18130843,-79.57618336,16.2974280621,16.2974280621,0.0,2016.0,P8,Nestor Macias RGB,7489.9148903268115,7688.519166948091,11.45341190077255,4.466830641301295,12011.149468421936,5625.3955078125,12437.116302490234,6062.59326171875,0.3736012578010559,TreeLabel.TREE
39,Musacea,banana,-2.18115729,-79.57637783,14.8013750955,14.8013750955,0.0,2016.0,P8,Nestor Macias RGB,5431.832988853709,6122.6085258508765,9.329634979526622,3.638557642015383,6194.397705078125,3071.82373046875,6537.01318359375,3434.271240234375,0.616630494594574,TreeLabel.TREE
40,Musacea,banana,-2.18114858,-79.57641265,10.3068500127,10.3068500127,0.0,2016.0,P8,Nestor Macias RGB,5063.3318740148525,6032.367149088972,4.315981170752653,1.6832326565935347,6044.810302734375,10818.568115234377,6349.38330078125,11141.125732421877,0.6287149786949158,TreeLabel.TREE
41,Musacea,banana,-2.18138063,-79.57620637,11.6819455055,11.6819455055,0.0,2016.0,P8,Nestor Macias RGB,7246.399363313652,8436.559052398425,5.635449723356564,2.19782539210906,5717.6416015625,11779.806396484377,6050.238525390625,11993.25732421875,0.4461512267589569,TreeLabel.TREE
42,Musacea,banana,-2.18142881,-79.57617764,9.70842882608,9.70842882608,0.0,2016.0,P8,Nestor Macias RGB,7550.449823661047,8935.735806981467,3.799693102828958,1.4818803101032936,12204.734146118164,7787.922607421875,12508.851501464844,7993.323974609375,0.4739049673080444,TreeLabel.TREE
43,Musacea,banana,-2.18142572,-79.57633013,9.13547237077,9.13547237077,0.0,2016.0,P8,Nestor Macias RGB,5936.643533893503,8903.72135759162,3.337938284995933,1.301795931148414,5181.034790039063,11093.17724609375,5404.2198486328125,11318.908935546877,0.3153578042984009,TreeLabel.TREE
44,Musacea,banana,-2.18133556,-79.57644663,15.5653170359,15.5653170359,0.0,2016.0,P8,Nestor Macias RGB,4703.720504457144,7969.603960468639,10.385268581749571,4.050254746882333,8832.245178222656,8299.357147216797,9023.330993652344,8495.552795410156,0.2289020717144012,TreeLabel.TREE
45,Musacea,banana,-2.18150529,-79.57634647,14.865036923900002,14.865036923900002,0.0,2016.0,P8,Nestor Macias RGB,5763.716818849319,9728.119331072672,9.41531421781965,3.671972544949664,8218.867630004883,5124.2989501953125,8454.581665039062,5353.36083984375,0.3932118713855743,TreeLabel.TREE
46,Cacao,cacao,-2.18139711,-79.57645709,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,4593.0220075841335,8607.302782482222,5.444228267440376,2.1232490243017463,4005.0528354644775,4855.188049316406,4210.228912353516,5090.0352783203125,0.5774795413017273,TreeLabel.TREE
47,Cacao,cacao,-2.18138736,-79.57648541,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,4293.310589640802,8506.286315958663,5.444228267440376,2.1232490243017463,8977.286376953125,8065.284324645996,9810.633544921877,8935.451599121094,0.5712136626243591,TreeLabel.TREE
48,Cacao,cacao,-2.18148827,-79.57644077,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,4765.737062004901,9551.78084284004,5.444228267440376,2.1232490243017463,10274.79248046875,9877.723388671877,10546.476318359377,10180.806640625,0.2516383528709411,TreeLabel.TREE
49,Cacao,cacao,-2.18155423,-79.57634562,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,5772.712394667765,10235.17018971585,5.444228267440376,2.1232490243017463,12985.338745117188,5829.378173828125,13362.951049804688,6226.301513671875,0.4150885939598083,TreeLabel.TREE
50,Guaba,fruit,-2.18138798,-79.57628338,6.0478736949300025,6.0478736949300025,0.0,2016.0,P8,Nestor Macias RGB,6431.40020014816,8512.709927161135,8.983201916971357,3.503448747618829,5700.1387939453125,9655.89306640625,5955.79052734375,9930.912719726562,0.5870912075042725,TreeLabel.TREE
51,Guaba,fruit,-2.18127593,-79.57633972,14.005602240899998,14.005602240899998,0.0,2016.0,P8,Nestor Macias RGB,5835.152273311963,7351.797611861894,82.45874504579288,32.15891056785922,9688.341186523438,6030.5550537109375,10010.010986328123,6365.57421875,0.5139300227165222,TreeLabel.TREE
52,Cacao,cacao,-2.18135225,-79.57649849,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,4154.884553356088,8142.523429836629,5.444228267440376,2.1232490243017463,12005.632275104525,8179.955764770508,12132.85319519043,8468.679382324219,0.336154043674469,TreeLabel.TREE
53,Guaba,fruit,-2.18123851,-79.57639722,18.4619302266,18.4619302266,0.0,2016.0,P8,Nestor Macias RGB,5226.628031370341,6964.101593668952,170.99033296058465,66.68622985462801,4751.267639160156,6712.391357421875,4946.418518066406,6902.906982421875,0.2410345375537872,TreeLabel.TREE
54,Cacao,cacao,-2.18134528,-79.57615244,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,7817.142187058434,8070.309607097085,5.444228267440376,2.1232490243017463,12414.580444335938,4415.165313720703,12696.2841796875,4689.534118652344,0.4496758282184601,TreeLabel.TREE
55,Cacao,cacao,-2.18141021,-79.57596998,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,9748.12189477246,8743.027470842944,5.444228267440376,2.1232490243017463,8294.124725341797,1451.838623046875,8605.872009277344,1804.607666015625,0.4213863611221313,TreeLabel.TREE
56,Cacao,cacao,-2.18118726,-79.57621335,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,7172.529811756912,6433.117602959466,5.444228267440376,2.1232490243017463,9048.452392578123,10838.986083984377,9248.209350585938,11060.8193359375,0.2127432227134704,TreeLabel.TREE
57,Cacao,cacao,-2.18109429,-79.57634706,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,5757.4728309849,5469.88674214816,5.444228267440376,2.1232490243017463,9630.838623046877,7421.25146484375,9913.251586914062,7702.375732421875,0.5572628974914551,TreeLabel.TREE
58,Cacao,cacao,-2.18133794,-79.57598632,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,9575.195179728276,7994.262338966079,5.444228267440376,2.1232490243017463,5236.8509521484375,5728.27099609375,5472.827758789063,5967.952880859375,0.4580870866775512,TreeLabel.TREE
59,Guaba,fruit,-2.18126679,-79.57607363,10.8225108225,10.8225108225,0.0,2016.0,P8,Nestor Macias RGB,8651.190804677111,7257.101149909103,41.74706960188347,16.281357144734553,11534.8955078125,3084.108642578125,11856.3759765625,3418.63818359375,0.4623251259326935,TreeLabel.TREE
60,Guaba,fruit,-2.18120374,-79.5760628,7.512095747389997,7.512095747389997,0.0,2016.0,P8,Nestor Macias RGB,8765.805022707349,6603.861333043265,15.922429800607045,6.209747622236747,10548.7275390625,5593.568237304688,10807.706787109377,5870.511596679688,0.4586560428142547,TreeLabel.TREE
61,Cacao,cacao,-2.18111534,-79.57623926,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,6898.323496904997,5687.978703210654,5.444228267440376,2.1232490243017463,933.0420532226562,6749.3896484375,1239.7769775390625,7085.311279296875,0.458975613117218,TreeLabel.TREE
62,Guaba,fruit,-2.18105365,-79.57630723,5.72956455309,5.72956455309,0.0,2016.0,P8,Nestor Macias RGB,6178.994927703461,5048.82938834401,7.78827124524284,3.037425785644708,10227.3935546875,4007.642161369324,10446.875244140623,4180.772018432617,0.284820556640625,TreeLabel.TREE
63,Guaba,fruit,-2.18121041,-79.57594538,12.0957473899,12.0957473899,0.0,2016.0,P8,Nestor Macias RGB,10008.464440068916,6672.9669568086765,55.99514196562788,21.83810536659488,8532.964416503906,8804.945495605469,8770.206909179688,9065.524536132812,0.500089168548584,TreeLabel.TREE
64,Cacao,cacao,-2.18118899,-79.575939,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,10075.984173223938,6451.041550350122,5.444228267440376,2.1232490243017463,7017.07080078125,9408.08154296875,7625.611572265625,9992.20703125,0.5743403434753418,TreeLabel.TREE
65,Cacao,cacao,-2.18108942,-79.57603722,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,9036.518937648869,5419.430312204533,5.444228267440376,2.1232490243017463,5173.284057617188,9754.559936523438,5429.649658203125,10026.115844726562,0.4868158996105194,TreeLabel.TREE
66,Guaba,fruit,-2.18099191,-79.57610491,8.40336134454,8.40336134454,0.0,2016.0,P8,Nestor Macias RGB,8320.153617024775,4409.162040314243,21.407010492228647,8.348734091969172,13141.946533203123,5471.314208984375,13518.349487304688,5858.4730224609375,0.4596579372882843,TreeLabel.TREE
67,Guaba,fruit,-2.18098137,-79.57620142,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,7298.785363172715,4299.9606498354415,12.44970867982606,4.855386385132164,12031.026794433594,3802.33935546875,12364.419525146484,3991.24658203125,0.4201501905918121,TreeLabel.TREE
68,Cacao,cacao,-2.18105207,-79.57591269,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,10354.423700393796,5032.459540433521,5.444228267440376,2.1232490243017463,2375.336669921875,5876.142822265625,2653.55859375,6164.264404296875,0.5147370100021362,TreeLabel.TREE
69,Musacea,banana,-2.18117273,-79.57584663,15.1196842373,15.1196842373,0.0,2016.0,P8,Nestor Macias RGB,11053.538681638154,6282.577166177621,9.76218989234098,3.807254058012982,7876.229248046875,8377.886993408203,7995.7666015625,8601.771057128906,0.3425211906433105,TreeLabel.TREE
70,Musacea,banana,-2.18089176,-79.57607819,9.54927425516,9.54927425516,0.0,2016.0,P8,Nestor Macias RGB,8602.932186448299,3371.541617493002,3.66824331937372,1.4306148945557509,5799.237915039063,6300.63720703125,6038.5714111328125,6551.967529296875,0.2906739711761474,TreeLabel.TREE
71,Musacea,banana,-2.18097733,-79.57607065,13.3689839572,13.3689839572,0.0,2016.0,P8,Nestor Macias RGB,8682.72823485914,4258.103570373875,7.511226378917903,2.929378287777982,7024.86376953125,2357.71630859375,7337.898193359375,2700.671875,0.5945301055908203,TreeLabel.TREE
72,Musacea,banana,-2.18120653,-79.57583118,17.5070028011,17.5070028011,0.0,2016.0,P8,Nestor Macias RGB,11217.046499767452,6632.767583463583,13.340201555786402,5.202678606756697,5315.725341796875,10907.918701171877,5635.9505615234375,11215.98876953125,0.4702842533588409,TreeLabel.TREE
73,Roble,timber,-2.18102378,-79.57614239,17.825311943,17.825311943,0.0,2016.0,P8,Nestor Macias RGB,7923.501641527381,4739.356377561663,132.5429739364412,51.69175983521207,4004.0188932418814,3148.798583984375,4138.905319213867,3435.140625,0.3619145154953003,TreeLabel.TREE
74,Musacea,banana,-2.18108956,-79.57613699,19.0985485103,19.0985485103,0.0,2016.0,P8,Nestor Macias RGB,7980.650005187732,5420.880805057594,16.05654223629398,6.262051472154652,11889.63671875,6715.89453125,11996.0986328125,6948.794189453125,0.2859718203544616,TreeLabel.TREE
75,Musacea,banana,-2.18120175,-79.57605179,17.825311943,17.825311943,0.0,2016.0,P8,Nestor Macias RGB,8882.324186348338,6583.243613209897,13.862142540006111,5.4062355906023845,10140.056396484377,7484.543212890625,10407.01904296875,7759.19677734375,0.5393271446228027,TreeLabel.TREE
76,Musacea,banana,-2.18128193,-79.57597691,8.91265597148,8.91265597148,0.0,2016.0,P8,Nestor Macias RGB,9674.78149484946,7413.9615912617155,3.166915455139976,1.2350970275045907,2118.2724609375,5335.798461914063,2399.404052734375,5601.7802734375,0.4366396367549896,TreeLabel.TREE
77,Musacea,banana,-2.18114594,-79.57616395,11.4591291062,11.4591291062,0.0,2016.0,P8,Nestor Macias RGB,7695.331508433597,6005.0149981534205,5.408965225567181,2.1094964379712007,12417.050201416016,6339.66064453125,12722.787292480469,6690.28466796875,0.479927122592926,TreeLabel.TREE
78,Musacea,banana,-2.18102265,-79.57631163,11.1408199643,11.1408199643,0.0,2016.0,P8,Nestor Macias RGB,6132.429594311589,4727.64882811007,5.093951400241334,1.9866410460941204,634.3873901367188,7295.893798828125,1007.2861938476562,7735.33935546875,0.6514735221862793,TreeLabel.TREE
79,Musacea,banana,-2.18119564,-79.57614696,8.91265597148,8.91265597148,0.0,2016.0,P8,Nestor Macias RGB,7875.137193062058,6519.939960852126,3.166915455139976,1.2350970275045907,6823.130126953125,5183.169189453125,7052.142333984375,5419.5498046875,0.4207414984703064,TreeLabel.TREE
80,Musacea,banana,-2.18149219,-79.57616606,11.1408199643,11.1408199643,0.0,2016.0,P8,Nestor Macias RGB,7673.001314392644,9592.39464271655,5.093951400241334,1.9866410460941204,5768.7548828125,4795.578674316406,5948.599365234375,4988.851013183594,0.4075558185577392,TreeLabel.TREE
81,Musacea,banana,-2.18134618,-79.57617867,14.005602240899998,14.005602240899998,0.0,2016.0,P8,Nestor Macias RGB,7539.549302382243,8079.634204005678,8.293618678699097,3.234511284692648,8020.947305679321,8305.534271240234,8438.591827392578,8734.64990234375,0.6011003255844116,TreeLabel.TREE
82,Musacea,banana,-2.18121783,-79.57633963,16.8703845174,16.8703845174,0.0,2016.0,P8,Nestor Macias RGB,5836.104746042142,6749.843078002518,12.32813736923837,4.807973574002964,8791.970825195312,9710.379760742188,9046.530151367188,9946.473266601562,0.2193168997764587,TreeLabel.TREE
83,Musacea,banana,-2.18129014,-79.57632317,11.1408199643,11.1408199643,0.0,2016.0,P8,Nestor Macias RGB,6010.301424826827,7499.022636410802,5.093951400241334,1.9866410460941204,5395.309326171875,3627.132568359375,5803.006591796875,3990.541748046875,0.5907260179519653,TreeLabel.TREE
84,Musacea,banana,-2.18153059,-79.57608513,18.4619302266,18.4619302266,0.0,2016.0,P8,Nestor Macias RGB,8529.485956288787,9990.244110876323,14.937966770230522,5.825807040389904,5446.0020751953125,7390.3984375,5738.71142578125,7670.476318359375,0.5517898797988892,TreeLabel.TREE
85,Musacea,banana,-2.18139859,-79.57632879,13.0506748154,13.0506748154,0.0,2016.0,P8,Nestor Macias RGB,5950.824794459283,8622.63656407107,7.1354189517771776,2.7828133911930992,5980.6182861328125,12052.59390258789,6546.0966796875,12632.097473144531,0.5366191864013672,TreeLabel.TREE
86,Musacea,banana,-2.18129918,-79.5764499,11.1408199643,11.1408199643,0.0,2016.0,P8,Nestor Macias RGB,4669.113995461163,7592.683032037347,5.093951400241334,1.9866410460941204,5885.9228515625,7579.25390625,6104.64208984375,7811.662353515625,0.2701103985309601,TreeLabel.TREE
87,Musacea,banana,-2.18138834,-79.57642048,12.4140565317,12.4140565317,0.0,2016.0,P8,Nestor Macias RGB,4980.466746790061,8516.439765925492,6.41442122085557,2.5016242761336724,5463.936767578125,10196.18994140625,5781.2080078125,10551.788330078123,0.6063225865364075,TreeLabel.TREE
88,Cacao,cacao,-2.18123395,-79.57662532,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,2812.6388210237324,6916.85696932656,5.444228267440376,2.1232490243017463,10192.897216796877,6594.438720703125,10386.0322265625,6799.27490234375,0.2443607747554779,TreeLabel.TREE
89,Cacao,cacao,-2.18129219,-79.57640166,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,5179.639376882032,7520.261996038997,5.444228267440376,2.1232490243017463,6896.35400390625,1252.4923095703125,7151.109375,1479.9962158203125,0.2075222432613372,TreeLabel.TREE
90,Cacao,cacao,-2.18147113,-79.57631077,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,6141.531000366549,9374.199075017752,5.444228267440376,2.1232490243017463,1970.63671875,5293.975341796875,2171.68212890625,5550.2659912109375,0.2656623423099518,TreeLabel.TREE
91,Cacao,cacao,-2.18155356,-79.57618069,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,7518.171581221864,10228.228545345655,5.444228267440376,2.1232490243017463,8423.697174072266,5842.726440429688,8799.091552734375,6252.60498046875,0.4503500461578369,TreeLabel.TREE
92,Guaba,fruit,-2.18150601,-79.57618175,4.77463712758,4.77463712758,0.0,2016.0,P8,Nestor Macias RGB,7506.953569083131,9735.579008601388,4.81285279791103,1.8770125911853013,8757.9638671875,7647.57177734375,9081.359252929688,7973.939697265625,0.5852134227752686,TreeLabel.TREE
93,Cacao,cacao,-2.18147599,-79.57624496,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,6838.000224194181,9424.551898334275,5.444228267440376,2.1232490243017463,1812.7039794921875,8763.608703613281,2133.92138671875,9097.760131835938,0.5672280788421631,TreeLabel.TREE
94,Cacao,cacao,-2.18135905,-79.57636373,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,5581.053716030321,8212.9759398234,5.444228267440376,2.1232490243017463,6574.57373046875,4255.818664550781,6896.05322265625,4592.5537109375,0.3711813688278198,TreeLabel.TREE
