,xmin,ymin,xmax,ymax,score,label
42,5395.309326171875,3627.132568359375,5803.006591796875,3990.541748046875,0.5907260179519653,Tree
43,4576.26416015625,3609.46044921875,4855.6146240234375,3894.193115234375,0.589211642742157,Tree
44,5894.8553466796875,2665.58203125,6210.746826171875,3001.029052734375,0.5859787464141846,Tree
45,5274.1990966796875,3256.52490234375,5535.142822265625,3506.30029296875,0.5787702202796936,Tree
46,6368.109130859375,1940.4527587890625,6687.96923828125,2280.12060546875,0.5755200982093811,Tree
47,7195.505126953125,161.36045837402344,7589.594970703125,550.2719116210938,0.5730637907981873,Tree
48,4301.728790283203,3611.060546875,4563.7359619140625,3922.098388671875,0.5700017809867859,Tree
49,6843.84521484375,2729.31396484375,7097.294921875,3004.556884765625,0.5697839260101318,Tree
50,7098.84375,3423.511962890625,7437.780517578125,3799.1357421875,0.558748722076416,Tree
51,6905.337158203125,1553.077880859375,7226.606689453125,1893.612060546875,0.5540034770965576,Tree
52,6009.747802734375,446.43316650390625,6267.86572265625,708.338623046875,0.5532861948013306,Tree
53,5268.620849609375,1610.24853515625,5661.6435546875,2032.244384765625,0.551723837852478,Tree
54,4001.7628091573715,3586.90478515625,4241.567901611328,3978.5771484375,0.548473596572876,Tree
55,6619.463134765625,3007.656494140625,6878.731689453125,3295.22509765625,0.5473881959915161,Tree
56,7467.471923828125,3184.770751953125,7847.218017578125,3566.448974609375,0.5454652905464172,Tree
57,4733.5821533203125,1613.376708984375,5199.75537109375,2099.36328125,0.5427798628807068,Tree
58,6012.257568359375,3564.366943359375,6302.44580078125,3864.95458984375,0.5385316610336304,Tree
59,5031.77392578125,3758.950439453125,5281.302734375,3993.67431640625,0.5379340052604675,Tree
60,4075.3482666015625,2206.273193359375,4554.6749267578125,2714.503173828125,0.5310751795768738,Tree
61,5637.775390625,3217.25634765625,5932.5274658203125,3537.842041015625,0.526867687702179,Tree
62,7000.7802734375,2902.523193359375,7463.79931640625,3349.44091796875,0.5146527290344238,Tree
63,7656.861572265625,438.7037658691406,7988.425048828125,847.248779296875,0.5092968940734863,Tree
64,6477.333251953125,3379.57763671875,6697.686767578125,3618.01318359375,0.5081233978271484,Tree
65,4447.694396972656,3227.80810546875,4775.744384765625,3550.210205078125,0.5000851154327393,Tree
66,6190.279052734375,1093.19677734375,6492.040771484375,1402.6080322265625,0.48890629410743713,Tree
67,4006.509509086609,1974.6275634765625,4337.88623046875,2303.441650390625,0.4876595735549927,Tree
68,6260.260498046875,420.3044128417969,6495.708251953125,687.6051025390625,0.48277726769447327,Tree
69,6715.778076171875,1850.363037109375,6970.1083984375,2095.725341796875,0.4748815894126892,Tree
70,7213.236328125,2605.492431640625,7485.612548828125,2875.4970703125,0.4734267294406891,Tree
71,7008.422607421875,3797.1689453125,7310.470947265625,3994.4345703125,0.4694085121154785,Tree
72,7451.26611328125,2319.974853515625,7699.672607421875,2543.180908203125,0.46728938817977905,Tree
73,5427.6624755859375,1228.298828125,5728.196533203125,1501.8651123046875,0.46691253781318665,Tree
74,6564.293212890625,3488.2109375,7013.41064453125,3964.388916015625,0.46281540393829346,Tree
75,6528.0087890625,2570.412353515625,6852.79443359375,2921.309814453125,0.4627217650413513,Tree
76,7129.267578125,461.03363037109375,7403.1494140625,706.3884887695312,0.46082744002342224,Tree
77,7674.70263671875,3815.208984375,7986.43408203125,3996.992431640625,0.46026888489723206,Tree
78,7671.57373046875,1866.1170654296875,7900.41796875,2136.9208984375,0.4562918245792389,Tree
79,7385.866943359375,3709.943603515625,7609.403564453125,3952.665771484375,0.45119911432266235,Tree
80,6780.1123046875,467.72857666015625,7036.212158203125,758.0900268554688,0.45046067237854004,Tree
81,4898.3411865234375,2050.810546875,5221.950927734375,2339.7822265625,0.4406205117702484,Tree
82,5701.8065185546875,2910.970703125,5972.8511962890625,3181.48095703125,0.4392245411872864,Tree
83,6647.8232421875,2249.330322265625,6913.02734375,2506.682373046875,0.4374200403690338,Tree
84,6799.065185546875,2069.4892578125,7009.1806640625,2298.495361328125,0.43194708228111267,Tree
85,4089.8128967285156,3344.73388671875,4328.430084228516,3584.8720703125,0.4307323396205902,Tree
86,5911.8768310546875,3082.092529296875,6190.722412109375,3391.36083984375,0.42999541759490967,Tree
87,5584.0179443359375,567.07666015625,5894.2626953125,901.6295776367188,0.42895638942718506,Tree
88,7314.23681640625,691.5263061523438,7554.8125,934.4851684570312,0.42717280983924866,Tree
89,6730.99609375,3289.715576171875,6975.15869140625,3511.661376953125,0.42419499158859253,Tree
90,4686.741943359375,3099.297119140625,4934.842590332031,3356.477294921875,0.4201989769935608,Tree
91,5124.1390380859375,3410.16455078125,5351.0277099609375,3662.00341796875,0.4159478545188904,Tree
92,5547.88525390625,1846.60595703125,5844.337158203125,2178.604736328125,0.4121117889881134,Tree
93,7741.47265625,2426.651611328125,7980.772705078125,2668.94384765625,0.41165217757225037,Tree
94,7733.01025390625,913.8871459960938,7999.81005859375,1209.21142578125,0.4087694585323334,Tree
95,4751.799255371094,2694.896728515625,5067.1951904296875,3010.3798828125,0.4003366231918335,Tree
96,4434.049957275391,1843.3592529296875,4780.341796875,2209.666015625,0.39797621965408325,Tree
97,4985.934509277344,2625.3056640625,5264.401611328125,2883.50244140625,0.39682886004447937,Tree
98,4003.133007287979,2784.90283203125,4141.152450561523,3103.53369140625,0.3887520730495453,Tree
99,5609.455078125,1467.5771484375,5813.6507568359375,1681.0350341796875,0.38698074221611023,Tree
100,7885.166015625,1734.511962890625,7994.78759765625,1987.48681640625,0.38161683082580566,Tree
101,4731.541259765625,2393.18994140625,4972.105773925781,2654.327880859375,0.37579160928726196,Tree
102,7130.135986328125,1924.698974609375,7382.9287109375,2184.567626953125,0.37538912892341614,Tree
103,5094.30078125,1121.7047119140625,5399.6112060546875,1467.7513427734375,0.37321937084198,Tree
104,7206.191162109375,1230.5028076171875,7444.76123046875,1495.755615234375,0.3671550750732422,Tree
105,6626.307861328125,1389.026123046875,6859.70458984375,1617.91064453125,0.3633066713809967,Tree
106,6192.8408203125,3874.38232421875,6423.068603515625,3996.86279296875,0.3633001446723938,Tree
107,4004.0188932418823,3148.798583984375,4138.905319213867,3435.140625,0.3619145154953003,Tree
108,4560.58984375,2128.98046875,4861.944580078125,2393.02001953125,0.3607584238052368,Tree
109,6798.883056640625,867.4595336914062,7045.343994140625,1120.59765625,0.35703498125076294,Tree
110,7865.621826171875,2056.03662109375,7996.431640625,2267.677001953125,0.34488028287887573,Tree
111,7053.201904296875,28.978044509887695,7321.794921875,259.73681640625,0.3314726948738098,Tree
112,6968.1875,2108.305908203125,7171.27490234375,2349.53662109375,0.3254576325416565,Tree
113,7490.371337890625,3512.42919921875,7760.701904296875,3761.099609375,0.3230794668197632,Tree
114,4004.2273864746094,2368.049560546875,4133.746475219727,2682.8740234375,0.3189122676849365,Tree
115,5896.9158935546875,181.41860961914062,6171.159423828125,419.1567077636719,0.31207096576690674,Tree
116,5321.1824951171875,806.7160034179688,5600.006103515625,1065.352783203125,0.30989277362823486,Tree
117,6283.21044921875,853.2154541015625,6564.794189453125,1149.48046875,0.30922287702560425,Tree
118,6023.060302734375,1988.478271484375,6279.524658203125,2236.7861328125,0.3014834523200989,Tree
119,5739.905029296875,2169.5810546875,6031.1754150390625,2368.263916015625,0.29676687717437744,Tree
120,7822.405029296875,3249.587158203125,7998.580810546875,3511.520751953125,0.2967291474342346,Tree
121,7294.511474609375,1623.170166015625,7485.319091796875,1837.0213623046875,0.2897660732269287,Tree
122,5444.0625,3060.9619140625,5662.30517578125,3285.586181640625,0.28736382722854614,Tree
123,6931.898193359375,208.07521057128906,7191.548095703125,466.7921142578125,0.2833392024040222,Tree
124,7507.81884765625,789.4561767578125,7739.55224609375,1002.7140502929688,0.28241801261901855,Tree
125,5935.5572509765625,3425.13427734375,6125.91064453125,3612.8349609375,0.28091174364089966,Tree
126,7287.91357421875,917.74755859375,7558.571533203125,1221.294921875,0.2763103246688843,Tree
127,5857.747314453125,3648.45263671875,6037.1986083984375,3844.2412109375,0.27202707529067993,Tree
128,6939.41943359375,3593.6708984375,7118.613525390625,3790.2578125,0.27181869745254517,Tree
129,5275.5205078125,1959.486572265625,5540.3472900390625,2146.06494140625,0.2715511620044708,Tree
130,4883.153503417969,3686.05322265625,5086.5118408203125,3888.148193359375,0.26877522468566895,Tree
131,5937.4586181640625,1267.0728759765625,6166.90625,1514.0947265625,0.2658868432044983,Tree
132,4738.5595703125,3880.07080078125,4963.450134277344,3996.5517578125,0.2640329599380493,Tree
133,4003.056308031082,3426.6875,4132.012649536133,3658.50244140625,0.2586289644241333,Tree
134,7480.84228515625,374.40557861328125,7718.3623046875,620.7310791015625,0.2505205273628235,Tree
135,6319.15087890625,1807.419677734375,6535.41552734375,2024.1219482421875,0.24834150075912476,Tree
136,6426.97900390625,1580.8880615234375,6655.6103515625,1823.563232421875,0.24637779593467712,Tree
137,6825.79736328125,2475.337158203125,7020.1982421875,2678.764404296875,0.24384471774101257,Tree
138,5378.9227294921875,2557.754638671875,5643.1883544921875,2815.065185546875,0.24255472421646118,Tree
139,6096.962890625,2536.844482421875,6347.92578125,2771.142333984375,0.24000972509384155,Tree
140,6885.034423828125,3031.581298828125,7099.08740234375,3261.361083984375,0.23681601881980896,Tree
141,6486.62060546875,1362.9976806640625,6665.79638671875,1541.9530029296875,0.23670166730880737,Tree
142,4343.7216796875,2608.47802734375,4581.685302734375,2830.737548828125,0.2364637553691864,Tree
143,6173.109619140625,1753.409912109375,6362.236328125,1955.255615234375,0.23498180508613586,Tree
144,6502.8564453125,2317.537353515625,6695.802001953125,2564.839111328125,0.23129355907440186,Tree
145,4508.126495361328,3876.535400390625,4736.854675292969,3995.17431640625,0.22363001108169556,Tree
146,4241.315612792969,3875.192138671875,4462.253631591797,3997.614013671875,0.22166281938552856,Tree
147,6495.77490234375,3742.274169921875,6695.793701171875,3906.704345703125,0.22143301367759705,Tree
148,6664.918212890625,3872.60791015625,6898.544677734375,3996.89990234375,0.21851760149002075,Tree
149,5178.1668701171875,2113.8779296875,5415.050048828125,2347.634033203125,0.21828892827033997,Tree
150,7884.051513671875,1500.9932861328125,7994.662841796875,1744.95556640625,0.21805599331855774,Tree
151,4822.752990722656,1325.2769775390625,5167.914794921875,1666.4923095703125,0.21398985385894775,Tree
152,6968.3486328125,3248.356689453125,7172.8701171875,3440.14208984375,0.21269148588180542,Tree
153,6414.60595703125,9.845379829406738,6774.38134765625,269.791259765625,0.2115505337715149,Tree
154,7544.565673828125,603.1234741210938,7730.510498046875,807.4131469726562,0.2098117470741272,Tree
155,7598.402099609375,1603.32666015625,7791.68798828125,1805.9169921875,0.20778217911720276,Tree
156,4137.892959594727,2607.91064453125,4340.727508544922,2792.5439453125,0.20773518085479736,Tree
157,6896.35400390625,1252.4923095703125,7151.109375,1479.9962158203125,0.20752224326133728,Tree
158,7146.989013671875,2141.20703125,7344.825439453125,2345.075439453125,0.20217323303222656,Tree
159,7796.51416015625,253.5618133544922,7993.83056640625,501.06488037109375,0.20160022377967834,Tree
160,9418.802001953125,2511.84619140625,9726.241943359375,2831.90576171875,0.6922325491905212,Tree
161,9987.761840820312,2531.891845703125,10349.955810546875,2881.47314453125,0.6870770454406738,Tree
162,9618.70263671875,3759.4921875,9883.1083984375,3999.39501953125,0.6860299706459045,Tree
163,11127.0908203125,2862.264404296875,11503.882080078125,3289.780517578125,0.6690831184387207,Tree
164,8405.243041992188,110.73960876464844,8801.699035644531,541.1498413085938,0.6566162109375,Tree
165,8852.043395996094,251.90882873535156,9330.337524414062,778.0030517578125,0.6379950642585754,Tree
166,9643.91748046875,2737.272216796875,9971.3896484375,3082.2001953125,0.636936604976654,Tree
167,8944.545654296875,1821.5240478515625,9251.577026367188,2154.78564453125,0.6368696689605713,Tree
168,8126.541748046875,3554.166748046875,8455.592224121094,3893.16455078125,0.6349350810050964,Tree
169,10667.5185546875,3462.984619140625,10993.150390625,3821.0927734375,0.6302899718284607,Tree
170,8575.741638183594,722.5108032226562,8933.971252441406,1036.855712890625,0.6227530837059021,Tree
171,9071.97265625,2374.4248046875,9411.493530273438,2714.9833984375,0.6150375008583069,Tree
172,10342.211669921875,2806.58837890625,10645.357421875,3150.644287109375,0.6146188974380493,Tree
173,9014.020446777344,3520.500732421875,9418.549194335938,3976.34521484375,0.6121981739997864,Tree
174,8530.413757324219,3217.1591796875,8778.042602539062,3458.72607421875,0.6039834022521973,Tree
175,8687.419860839844,2030.5601806640625,8999.666870117188,2346.8564453125,0.5996159911155701,Tree
176,8621.5810546875,3529.8623046875,8961.986328125,3932.07861328125,0.5976764559745789,Tree
177,10576.741943359375,3094.462890625,10814.403564453125,3363.320068359375,0.5808270573616028,Tree
178,9904.130493164062,3770.56640625,10296.19482421875,3989.559814453125,0.5807563662528992,Tree
179,9182.019287109375,3158.785400390625,9547.619750976562,3554.23828125,0.5766445398330688,Tree
180,8001.378512382507,2501.390869140625,8246.949569702148,2790.438720703125,0.5748624801635742,Tree
181,8190.233856201172,2215.121337890625,8493.051300048828,2542.094482421875,0.5746044516563416,Tree
182,8363.660766601562,1146.9022216796875,8678.413635253906,1461.43310546875,0.5699197053909302,Tree
183,8575.667114257812,1426.6087646484375,8911.307495117188,1816.547119140625,0.5695523619651794,Tree
184,10392.673095703125,2409.13330078125,10630.925537109375,2675.56298828125,0.5692192316055298,Tree
185,10160.7626953125,3446.4404296875,10415.616455078125,3718.559814453125,0.5618573427200317,Tree
186,10149.17724609375,1450.9678955078125,10503.88427734375,1858.6494140625,0.5603864192962646,Tree
187,11310.815185546875,1599.7786865234375,11645.777587890625,1921.538330078125,0.5309824347496033,Tree
188,11036.27978515625,3734.186279296875,11439.3310546875,3999.345458984375,0.5293407440185547,Tree
189,8003.860203266144,68.90569305419922,8200.834884643555,308.9033508300781,0.527106761932373,Tree
190,11500.601806640625,2339.82275390625,11829.0615234375,2696.390380859375,0.5254582166671753,Tree
191,11651.042236328125,3565.849365234375,11991.372314453125,3969.100830078125,0.5183010697364807,Tree
192,8102.069511413574,623.007568359375,8471.987731933594,1014.3810424804688,0.5181392431259155,Tree
193,10451.4267578125,3793.193115234375,10790.72119140625,3992.9453125,0.5181306004524231,Tree
194,9615.629272460938,1354.8336181640625,9850.955932617188,1609.662353515625,0.5173141956329346,Tree
195,8131.553405761719,3230.27197265625,8450.399383544922,3531.589599609375,0.5128989219665527,Tree
196,9433.83544921875,2162.033447265625,9711.7080078125,2431.900390625,0.5127384662628174,Tree
197,8220.071792602539,2596.279296875,8473.729888916016,2851.141357421875,0.5109748840332031,Tree
198,8843.906799316406,1276.571044921875,9121.477905273438,1577.54345703125,0.5080001950263977,Tree
199,11375.195556640625,1892.3499755859375,11706.81640625,2229.93359375,0.5075111985206604,Tree
200,8613.441589355469,2601.438232421875,8912.922668457031,2862.1630859375,0.5069612264633179,Tree
201,9367.788330078125,1572.2529296875,9646.55419921875,1854.4757080078125,0.502190351486206,Tree
202,11819.809326171875,3090.075439453125,11997.401611328125,3414.43701171875,0.5013746023178101,Tree
203,8528.256042480469,2856.202880859375,8875.743835449219,3191.999755859375,0.5000870227813721,Tree
204,10859.210205078125,3062.61474609375,11161.12890625,3387.10009765625,0.4981440305709839,Tree
205,10440.1669921875,2054.505126953125,10736.76318359375,2370.756591796875,0.49654096364974976,Tree
206,9378.870727539062,2857.956298828125,9693.935668945312,3194.13330078125,0.4919860064983368,Tree
207,10181.07666015625,3079.76416015625,10406.380615234375,3327.298828125,0.4917199909687042,Tree
208,10786.788330078125,2021.779296875,11113.182861328125,2356.986083984375,0.4909197688102722,Tree
209,9131.14111328125,2130.656005859375,9397.052124023438,2385.71630859375,0.49009621143341064,Tree
210,11166.154052734375,3395.943603515625,11457.46728515625,3702.300048828125,0.488979697227478,Tree
211,9587.685424804688,1764.75634765625,9947.0576171875,2157.771240234375,0.48678073287010193,Tree
212,10889.224609375,1573.5120849609375,11262.19970703125,1951.4007568359375,0.47779056429862976,Tree
213,8862.138916015625,3163.31591796875,9165.198852539062,3490.214599609375,0.474988728761673,Tree
214,9720.359375,3125.310302734375,10043.816162109375,3441.8984375,0.4737657606601715,Tree
215,11105.7646484375,2440.2998046875,11429.0556640625,2769.14208984375,0.46404996514320374,Tree
216,11534.8955078125,3084.108642578125,11856.3759765625,3418.63818359375,0.4623251259326935,Tree
217,11470.01025390625,3405.200439453125,11779.249755859375,3733.11376953125,0.4620549976825714,Tree
218,9413.083984375,504.3720703125,10087.50244140625,1373.37109375,0.461886465549469,Tree
219,10602.291015625,2658.844970703125,10960.30126953125,3047.206298828125,0.4612472355365753,Tree
220,10501.24658203125,1551.8468017578125,10835.15771484375,1882.532470703125,0.46052026748657227,Tree
221,10639.2216796875,2298.201904296875,10936.1279296875,2609.3701171875,0.4605046212673187,Tree
222,8959.135437011719,871.5075073242188,9351.927734375,1287.2376708984375,0.45957812666893005,Tree
223,10320.546630859375,3254.715576171875,10609.157958984375,3564.369384765625,0.4584142863750458,Tree
224,11705.302734375,2631.9326171875,11977.390380859375,2896.72705078125,0.4572639465332031,Tree
225,11247.76123046875,2163.153076171875,11500.384765625,2425.462646484375,0.4535636603832245,Tree
226,8104.871482849121,2849.3193359375,8346.795104980469,3101.0048828125,0.45027250051498413,Tree
227,9958.193481445312,1887.4456787109375,10258.397705078125,2234.251953125,0.44986745715141296,Tree
228,8011.966397285461,3080.0908203125,8259.699249267578,3344.5908203125,0.4384229779243469,Tree
229,8191.018981933594,301.08551025390625,8476.110382080078,602.197021484375,0.4296921491622925,Tree
230,8675.014709472656,993.0046997070312,8986.980285644531,1302.8175048828125,0.4285162091255188,Tree
231,8294.124725341797,1451.838623046875,8605.872009277344,1804.607666015625,0.42138636112213135,Tree
232,8900.686401367188,2686.471435546875,9149.547485351562,2952.5048828125,0.41827812790870667,Tree
233,11605.958740234375,2843.0869140625,11936.359619140625,3146.74609375,0.4164332151412964,Tree
234,10811.691162109375,1195.4677734375,11167.056884765625,1608.7037353515625,0.41634491086006165,Tree
235,8000.28783261776,3807.192626953125,8134.382873535156,3999.90576171875,0.41164639592170715,Tree
236,9344.290893554688,3659.714599609375,9623.854370117188,3989.00439453125,0.4094603657722473,Tree
237,8001.082510948181,1938.4698486328125,8222.763214111328,2189.288330078125,0.4093250036239624,Tree
238,8038.387096405029,1370.6109619140625,8329.119567871094,1653.7703857421875,0.4063565731048584,Tree
239,10525.53564453125,1274.2578125,10797.579833984375,1539.462158203125,0.40518176555633545,Tree
240,11658.169921875,1707.0875244140625,11971.94873046875,2046.9576416015625,0.3979964554309845,Tree
241,10646.888916015625,1813.6241455078125,10876.22119140625,2056.977294921875,0.3953695595264435,Tree
242,8798.61181640625,2993.90771484375,9023.340881347656,3243.659912109375,0.39159008860588074,Tree
243,10048.526123046875,2854.410400390625,10314.501220703125,3092.252197265625,0.38563334941864014,Tree
244,9645.850341796875,3399.607177734375,9943.007202148438,3669.482177734375,0.3842751979827881,Tree
245,9971.109130859375,2301.490234375,10222.469482421875,2535.660888671875,0.37876713275909424,Tree
246,9139.92626953125,1373.51953125,9479.162109375,1721.67431640625,0.37369614839553833,Tree
247,8466.159393310547,3878.95068359375,8721.041931152344,3995.04736328125,0.3713623881340027,Tree
248,9728.423950195312,1578.9561767578125,10019.816772460938,1857.171142578125,0.3625779151916504,Tree
249,8554.754028320312,2320.60986328125,8825.404968261719,2591.3955078125,0.35597503185272217,Tree
250,11009.6494140625,2250.83447265625,11280.31884765625,2535.765625,0.3544401526451111,Tree
251,10275.11279296875,1848.2982177734375,10515.792236328125,2104.574462890625,0.354358434677124,Tree
252,10861.789306640625,2545.351318359375,11107.09326171875,2814.423828125,0.34987369179725647,Tree
253,9951.45068359375,3575.9423828125,10184.67236328125,3799.042724609375,0.34345871210098267,Tree
254,10213.388671875,2218.562255859375,10495.499267578125,2514.96240234375,0.34327423572540283,Tree
255,8200.490783691406,1794.2845458984375,8492.053131103516,2103.461669921875,0.3415089249610901,Tree
256,9256.469848632812,328.45404052734375,9540.845336914062,623.2732543945312,0.34132125973701477,Tree
257,8003.8552260398865,814.590087890625,8137.441101074219,1121.4293212890625,0.33995169401168823,Tree
258,11071.116943359375,1881.9906005859375,11345.03173828125,2152.078125,0.3348143994808197,Tree
259,10464.552490234375,3501.16552734375,10692.220703125,3748.583251953125,0.33295029401779175,Tree
260,8479.329193115234,2115.54150390625,8672.567993164062,2333.005126953125,0.332221657037735,Tree
261,8294.326293945312,3087.18408203125,8495.503112792969,3290.700439453125,0.3295890688896179,Tree
262,10350.3232421875,979.195068359375,10729.57080078125,1369.112060546875,0.31714046001434326,Tree
263,8770.987182617188,2370.17626953125,9052.8818359375,2662.836669921875,0.3168489336967468,Tree
264,9092.130249023438,2652.3388671875,9403.062744140625,3010.317626953125,0.31295838952064514,Tree
265,10239.616455078125,1296.1824951171875,10450.460205078125,1529.931884765625,0.30730098485946655,Tree
266,8003.936034440994,1663.1527099609375,8269.096923828125,1945.8380126953125,0.3055683970451355,Tree
267,8427.754638671875,3605.480224609375,8663.6123046875,3880.223388671875,0.3050013780593872,Tree
268,8554.323181152344,502.6470031738281,8828.809143066406,743.1948852539062,0.30425184965133667,Tree
269,10938.596435546875,3513.80126953125,11209.74658203125,3827.6103515625,0.2993505001068115,Tree
270,8003.352655172348,338.14971923828125,8127.577621459961,592.8527221679688,0.29892489314079285,Tree
271,9960.359130859375,1297.8082275390625,10232.98876953125,1540.41162109375,0.29675182700157166,Tree
272,8000.0,3408.885498046875,8179.786697387695,3722.8173828125,0.2952446937561035,Tree
273,10911.475830078125,2778.1982421875,11147.421875,3023.84765625,0.2940928637981415,Tree
274,8886.355285644531,1613.995849609375,9124.73583984375,1856.34912109375,0.2930993139743805,Tree
275,11113.944580078125,1228.8360595703125,11367.30517578125,1486.56494140625,0.2919743061065674,Tree
276,9509.205322265625,3246.35400390625,9740.135131835938,3520.919189453125,0.2856968641281128,Tree
277,8246.35610961914,68.94683837890625,8457.570983886719,283.16668701171875,0.2787758708000183,Tree
278,8313.650939941406,2844.09814453125,8553.386047363281,3102.181396484375,0.27749669551849365,Tree
279,8695.834777832031,1829.665771484375,8934.503540039062,2065.73046875,0.2763829231262207,Tree
280,11385.832763671875,3742.205078125,11671.605224609375,3998.2275390625,0.272381067276001,Tree
281,8260.470123291016,2053.67919921875,8478.843963623047,2264.59521484375,0.270574688911438,Tree
282,11721.083984375,2133.7939453125,11995.435546875,2501.5927734375,0.25915074348449707,Tree
283,11033.197509765625,3291.118408203125,11250.813232421875,3522.443603515625,0.2547684907913208,Tree
284,8002.309328317642,2833.171142578125,8127.609069824219,3073.99560546875,0.2547423839569092,Tree
285,10829.777099609375,3880.1962890625,11070.8134765625,3997.66943359375,0.253676176071167,Tree
286,10024.344482421875,1017.728515625,10338.758544921875,1318.6278076171875,0.2471851408481598,Tree
287,9977.902709960938,3250.702392578125,10204.010498046875,3488.53857421875,0.24651360511779785,Tree
288,9239.315307617188,1799.1201171875,9427.037841796875,1989.9951171875,0.23289638757705688,Tree
289,9081.232299804688,2949.7763671875,9368.82470703125,3214.44384765625,0.2293734848499298,Tree
290,11437.04443359375,2801.452392578125,11671.40478515625,3059.5458984375,0.2253466248512268,Tree
291,9898.8701171875,2194.643310546875,10069.900390625,2358.046142578125,0.2214377522468567,Tree
292,11793.8505859375,3451.40380859375,11985.95458984375,3648.300537109375,0.2162218987941742,Tree
293,11876.942138671875,2452.42724609375,11996.0498046875,2703.147216796875,0.21344593167304993,Tree
294,10681.92431640625,1026.4971923828125,10985.96435546875,1301.414794921875,0.20517656207084656,Tree
295,10066.47216796875,1741.2327880859375,10285.995361328125,1949.541259765625,0.2031117081642151,Tree
296,9715.161743164062,2326.248779296875,9906.958129882812,2524.63232421875,0.20251238346099854,Tree
297,10261.234130859375,3828.10693359375,10498.69384765625,3994.087890625,0.20211747288703918,Tree
