img_path,xmin,ymin,xmax,ymax,score,img_name,tile_index,tile_xmin,tile_ymin,tile_xmax,tile_ymax,x,y,Xmin,Ymin,Xmax,Ymax,X,Y,lon,lat
Manuel Macias RGB_9_9748_0_13748_4000.png,2571.615478515625,3247.141357421875,2835.014892578125,3498.885986328125,0.4283007681369781,Manuel Macias RGB,9,9748,0,13748,4000,2703.315185546875,3373.013671875,12319.615478515625,3247.141357421875,12583.014892578125,3498.885986328125,12451.315185546875,3373.013671875,-79.5934732392436,-1.1295148266565969
Manuel Macias RGB_9_9748_0_13748_4000.png,1096.3441162109375,2375.92138671875,1406.8306884765625,2719.421630859375,0.4245090186595917,Manuel Macias RGB,9,9748,0,13748,4000,1251.58740234375,2547.6715087890625,10844.344116210938,2375.92138671875,11154.830688476562,2719.421630859375,10999.58740234375,2547.6715087890625,-79.59361938483555,-1.1294358274084821
Manuel Macias RGB_9_9748_0_13748_4000.png,3107.0107421875,3374.86083984375,3348.46337890625,3602.0810546875,0.4229578673839569,Manuel Macias RGB,9,9748,0,13748,4000,3227.737060546875,3488.470947265625,12855.0107421875,3374.86083984375,13096.46337890625,3602.0810546875,12975.737060546875,3488.470947265625,-79.59342044563707,-1.1295258778767492
Manuel Macias RGB_9_9748_0_13748_4000.png,536.9664916992188,2266.00927734375,844.2716674804688,2599.426513671875,0.4208472371101379,Manuel Macias RGB,9,9748,0,13748,4000,690.6190795898438,2432.7178955078125,10284.966491699219,2266.00927734375,10592.271667480469,2599.426513671875,10438.619079589844,2432.7178955078125,-79.5936758575769,-1.129424824397339
Manuel Macias RGB_9_9748_0_13748_4000.png,1933.1617431640625,2379.848388671875,2170.91455078125,2634.54248046875,0.4173941612243652,Manuel Macias RGB,9,9748,0,13748,4000,2052.0381469726562,2507.1954345703125,11681.161743164062,2379.848388671875,11918.91455078125,2634.54248046875,11800.038146972656,2507.1954345703125,-79.59353880337306,-1.129431953161445
Manuel Macias RGB_9_9748_0_13748_4000.png,2623.363525390625,2968.306640625,2865.854248046875,3209.00146484375,0.4168969094753265,Manuel Macias RGB,9,9748,0,13748,4000,2744.60888671875,3088.654052734375,12371.363525390625,2968.306640625,12613.854248046875,3209.00146484375,12492.60888671875,3088.654052734375,-79.59346908220226,-1.1294876086164785
Manuel Macias RGB_9_9748_0_13748_4000.png,1688.181640625,2151.421875,1892.107177734375,2359.943603515625,0.4140848517417907,Manuel Macias RGB,9,9748,0,13748,4000,1790.1444091796875,2255.6827392578125,11436.181640625,2151.421875,11640.107177734375,2359.943603515625,11538.144409179688,2255.6827392578125,-79.5935651682438,-1.129407879129232
Manuel Macias RGB_9_9748_0_13748_4000.png,2246.08447265625,1725.7796630859375,2488.88525390625,1960.3408203125,0.4134112596511841,Manuel Macias RGB,9,9748,0,13748,4000,2367.48486328125,1843.0602416992188,11994.08447265625,1725.7796630859375,12236.88525390625,1960.3408203125,12115.48486328125,1843.0602416992188,-79.59350704731823,-1.129368384155486
Manuel Macias RGB_9_9748_0_13748_4000.png,3337.389404296875,3370.27880859375,3575.112548828125,3599.46142578125,0.4111115932464599,Manuel Macias RGB,9,9748,0,13748,4000,3456.2509765625,3484.8701171875,13085.389404296875,3370.27880859375,13323.112548828125,3599.46142578125,13204.2509765625,3484.8701171875,-79.59339744111658,-1.1295255332162175
Manuel Macias RGB_9_9748_0_13748_4000.png,3305.572265625,3710.35986328125,3677.010498046875,3999.341064453125,0.4091900289058685,Manuel Macias RGB,9,9748,0,13748,4000,3491.2913818359375,3854.8504638671875,13053.572265625,3710.35986328125,13425.010498046875,3999.341064453125,13239.291381835938,3854.8504638671875,-79.59339391359522,-1.1295609466126393
Manuel Macias RGB_9_9748_0_13748_4000.png,1525.7650146484375,3201.221923828125,1713.2344970703125,3411.129150390625,0.4041759967803955,Manuel Macias RGB,9,9748,0,13748,4000,1619.499755859375,3306.175537109375,11273.765014648438,3201.221923828125,11461.234497070312,3411.129150390625,11367.499755859375,3306.175537109375,-79.59358234705938,-1.1295084291130955
Manuel Macias RGB_9_9748_0_13748_4000.png,1340.06298828125,3876.147705078125,1605.926025390625,3996.658203125,0.4016366899013519,Manuel Macias RGB,9,9748,0,13748,4000,1472.9945068359375,3936.4029541015625,11088.06298828125,3876.147705078125,11353.926025390625,3996.658203125,11220.994506835938,3936.4029541015625,-79.59359709575855,-1.129568752569609
Manuel Macias RGB_9_9748_0_13748_4000.png,2021.1177978515625,613.4351806640625,2309.3115234375,908.0108642578124,0.4013949334621429,Manuel Macias RGB,9,9748,0,13748,4000,2165.2146606445312,760.7230224609375,11769.117797851562,613.4351806640625,12057.3115234375,908.0108642578124,11913.214660644531,760.7230224609375,-79.59352740988126,-1.1292647861202096
Manuel Macias RGB_9_9748_0_13748_4000.png,2080.80908203125,2214.0458984375,2301.068115234375,2468.619384765625,0.3937757313251495,Manuel Macias RGB,9,9748,0,13748,4000,2190.9385986328125,2341.3326416015625,11828.80908203125,2214.0458984375,12049.068115234375,2468.619384765625,11938.938598632812,2341.3326416015625,-79.59352482024967,-1.1294160772780588
Manuel Macias RGB_9_9748_0_13748_4000.png,2277.123291015625,2327.29052734375,2534.20166015625,2591.17333984375,0.3911091685295105,Manuel Macias RGB,9,9748,0,13748,4000,2405.6624755859375,2459.23193359375,12025.123291015625,2327.29052734375,12282.20166015625,2591.17333984375,12153.662475585938,2459.23193359375,-79.5935032039739,-1.1294273622406323
Manuel Macias RGB_9_9748_0_13748_4000.png,628.7860717773438,2649.4521484375,860.9718017578125,2906.122314453125,0.3902098536491394,Manuel Macias RGB,9,9748,0,13748,4000,744.8789367675781,2777.7872314453125,10376.786071777344,2649.4521484375,10608.971801757812,2906.122314453125,10492.878936767578,2777.7872314453125,-79.59367039523124,-1.1294578533873818
Manuel Macias RGB_9_9748_0_13748_4000.png,1015.825439453125,3050.44970703125,1461.5400390625,3550.534423828125,0.3898398280143738,Manuel Macias RGB,9,9748,0,13748,4000,1238.6827392578125,3300.4920654296875,10763.825439453125,3050.44970703125,11209.5400390625,3550.534423828125,10986.682739257812,3300.4920654296875,-79.59362068394937,-1.1295078851084275
Manuel Macias RGB_9_9748_0_13748_4000.png,2088.695556640625,910.5386352539062,2467.556396484375,1286.7017822265625,0.3852008581161499,Manuel Macias RGB,9,9748,0,13748,4000,2278.1259765625,1098.6202087402344,11836.695556640625,910.5386352539062,12215.556396484375,1286.7017822265625,12026.1259765625,1098.6202087402344,-79.59351604308695,-1.1292971286138445
Manuel Macias RGB_9_9748_0_13748_4000.png,67.65033721923828,877.9742431640625,689.4468383789062,1523.83984375,0.3843924105167389,Manuel Macias RGB,9,9748,0,13748,4000,378.54858779907227,1200.9070434570312,9815.650337219238,877.9742431640625,10437.446838378906,1523.83984375,10126.548587799072,1200.9070434570312,-79.59370727374684,-1.129306919199369
Manuel Macias RGB_9_9748_0_13748_4000.png,2224.209228515625,1271.39111328125,2505.621337890625,1497.4508056640625,0.3826701641082763,Manuel Macias RGB,9,9748,0,13748,4000,2364.915283203125,1384.4209594726562,11972.209228515625,1271.39111328125,12253.621337890625,1497.4508056640625,12112.915283203125,1384.4209594726562,-79.59350730599813,-1.129324484594707
Manuel Macias RGB_9_9748_0_13748_4000.png,1782.150146484375,806.8134155273438,2046.1055908203125,1064.77685546875,0.380897045135498,Manuel Macias RGB,9,9748,0,13748,4000,1914.1278686523438,935.7951354980469,11530.150146484375,806.8134155273438,11794.105590820312,1064.77685546875,11662.127868652344,935.7951354980469,-79.5935526868156,-1.1292815434917756
Manuel Macias RGB_9_9748_0_13748_4000.png,1574.8323974609375,2854.94921875,1817.4129638671875,3096.91064453125,0.3788555860519409,Manuel Macias RGB,9,9748,0,13748,4000,1696.1226806640625,2975.929931640625,11322.832397460938,2854.94921875,11565.412963867188,3096.91064453125,11444.122680664062,2975.929931640625,-79.59357463342131,-1.1294768190055642
Manuel Macias RGB_9_9748_0_13748_4000.png,597.3528442382812,906.3533935546876,1134.531494140625,1522.9071044921875,0.3784918785095215,Manuel Macias RGB,9,9748,0,13748,4000,865.9421691894531,1214.6302490234375,10345.352844238281,906.3533935546876,10882.531494140625,1522.9071044921875,10613.942169189453,1214.6302490234375,-79.59365820778262,-1.1293082327429755
Manuel Macias RGB_9_9748_0_13748_4000.png,1180.460693359375,474.457275390625,1434.8206787109375,728.32763671875,0.3709082901477813,Manuel Macias RGB,9,9748,0,13748,4000,1307.6406860351562,601.3924560546875,10928.460693359375,474.457275390625,11182.820678710938,728.32763671875,11055.640686035156,601.3924560546875,-79.59361374194546,-1.1292495354817342
Manuel Macias RGB_9_9748_0_13748_4000.png,539.5140380859375,1532.679443359375,791.684814453125,1799.4666748046875,0.3709003031253814,Manuel Macias RGB,9,9748,0,13748,4000,665.5994262695312,1666.0730590820312,10287.514038085938,1532.679443359375,10539.684814453125,1799.4666748046875,10413.599426269531,1666.0730590820312,-79.59367837630809,-1.1293514434792695
Manuel Macias RGB_9_9748_0_13748_4000.png,1098.8582763671875,771.6817626953125,1344.48779296875,1013.6387329101562,0.3693504333496094,Manuel Macias RGB,9,9748,0,13748,4000,1221.6730346679688,892.6602478027344,10846.858276367188,771.6817626953125,11092.48779296875,1013.6387329101562,10969.673034667969,892.6602478027344,-79.59362239631817,-1.1292774147511782
Manuel Macias RGB_9_9748_0_13748_4000.png,945.3507080078124,1341.7462158203125,1196.666259765625,1575.6378173828125,0.3685508370399475,Manuel Macias RGB,9,9748,0,13748,4000,1071.0084838867188,1458.6920166015625,10693.350708007812,1341.7462158203125,10944.666259765625,1575.6378173828125,10819.008483886719,1458.6920166015625,-79.59363756373469,-1.1293315935949888
Manuel Macias RGB_9_9748_0_13748_4000.png,145.28392028808594,680.4923095703125,343.85382080078125,864.3701171875,0.3667656779289245,Manuel Macias RGB,9,9748,0,13748,4000,244.5688705444336,772.4312133789062,9893.283920288086,680.4923095703125,10091.853820800781,864.3701171875,9992.568870544434,772.4312133789062,-79.59372076149938,-1.1292659067927266
Manuel Macias RGB_9_9748_0_13748_4000.png,886.9305419921875,2417.75,1130.1060791015625,2665.7080078125,0.3609596490859985,Manuel Macias RGB,9,9748,0,13748,4000,1008.518310546875,2541.72900390625,10634.930541992188,2417.75,10878.106079101562,2665.7080078125,10756.518310546875,2541.72900390625,-79.59364385462715,-1.1294352586099417
Manuel Macias RGB_9_9748_0_13748_4000.png,2718.94140625,1940.9149169921875,2986.69482421875,2181.673095703125,0.3602107167243957,Manuel Macias RGB,9,9748,0,13748,4000,2852.818115234375,2061.2940063476562,12466.94140625,1940.9149169921875,12734.69482421875,2181.673095703125,12600.818115234375,2061.2940063476562,-79.59345818876758,-1.1293892728294102
Manuel Macias RGB_9_9748_0_13748_4000.png,993.6368408203124,2188.193115234375,1181.4320068359375,2381.91650390625,0.3548973500728607,Manuel Macias RGB,9,9748,0,13748,4000,1087.534423828125,2285.0548095703125,10741.636840820312,2188.193115234375,10929.432006835938,2381.91650390625,10835.534423828125,2285.0548095703125,-79.59363590006653,-1.1294106905347
Manuel Macias RGB_9_9748_0_13748_4000.png,2.3445141315460205,1448.365966796875,188.63169860839844,1861.298095703125,0.3530426323413849,Manuel Macias RGB,9,9748,0,13748,4000,95.48810636997223,1654.83203125,9750.344514131546,1448.365966796875,9936.631698608398,1861.298095703125,9843.488106369972,1654.83203125,-79.59373576947594,-1.1293503675221859
Manuel Macias RGB_9_9748_0_13748_4000.png,1722.820556640625,2326.80029296875,1920.3292236328125,2532.326171875,0.3488510847091675,Manuel Macias RGB,9,9748,0,13748,4000,1821.5748901367188,2429.563232421875,11470.820556640625,2326.80029296875,11668.329223632812,2532.326171875,11569.574890136719,2429.563232421875,-79.5935620041339,-1.1294245224425583
Manuel Macias RGB_9_9748_0_13748_4000.png,2244.777099609375,1486.186767578125,2501.10302734375,1750.3865966796875,0.3479775190353393,Manuel Macias RGB,9,9748,0,13748,4000,2372.9400634765625,1618.2866821289062,11992.777099609375,1486.186767578125,12249.10302734375,1750.3865966796875,12120.940063476562,1618.2866821289062,-79.59350649814263,-1.129346869512231
Manuel Macias RGB_9_9748_0_13748_4000.png,15.28693389892578,2228.514404296875,244.2260284423828,2452.431396484375,0.3442610204219818,Manuel Macias RGB,9,9748,0,13748,4000,129.7564811706543,2340.472900390625,9763.286933898926,2228.514404296875,9992.226028442383,2452.431396484375,9877.756481170654,2340.472900390625,-79.59373231967496,-1.1294159949862383
Manuel Macias RGB_9_9748_0_13748_4000.png,2205.461181640625,2658.708740234375,2402.977783203125,2844.369384765625,0.3393933475017547,Manuel Macias RGB,9,9748,0,13748,4000,2304.219482421875,2751.5390625,11953.461181640625,2658.708740234375,12150.977783203125,2844.369384765625,12052.219482421875,2751.5390625,-79.59351341625091,-1.129455340992276
Manuel Macias RGB_9_9748_0_13748_4000.png,2010.580078125,3373.62939453125,2264.92138671875,3609.4228515625,0.3359638154506683,Manuel Macias RGB,9,9748,0,13748,4000,2137.750732421875,3491.526123046875,11758.580078125,3373.62939453125,12012.92138671875,3609.4228515625,11885.750732421875,3491.526123046875,-79.59353017467787,-1.1295261703089068
Manuel Macias RGB_9_9748_0_13748_4000.png,1704.3956298828125,1101.04736328125,1939.451416015625,1352.0814208984375,0.33437579870224,Manuel Macias RGB,9,9748,0,13748,4000,1821.9235229492188,1226.5643920898438,11452.395629882812,1101.04736328125,11687.451416015625,1352.0814208984375,11569.923522949219,1226.5643920898438,-79.593561969037,-1.1293093750429466
Manuel Macias RGB_9_9748_0_13748_4000.png,895.8795166015625,2662.931396484375,1145.812255859375,2882.52587890625,0.3340965509414673,Manuel Macias RGB,9,9748,0,13748,4000,1020.8458862304688,2772.7286376953125,10643.879516601562,2662.931396484375,10893.812255859375,2882.52587890625,10768.845886230469,2772.7286376953125,-79.59364261360878,-1.1294573691941336
Manuel Macias RGB_9_9748_0_13748_4000.png,1986.0372314453125,2733.9052734375,2211.2138671875,2976.281494140625,0.3333939909934997,Manuel Macias RGB,9,9748,0,13748,4000,2098.6255493164062,2855.0933837890625,11734.037231445312,2733.9052734375,11959.2138671875,2976.281494140625,11846.625549316406,2855.0933837890625,-79.59353411341426,-1.1294652528977702
Manuel Macias RGB_9_9748_0_13748_4000.png,2328.316162109375,627.5165405273438,2596.155029296875,891.445068359375,0.3287697434425354,Manuel Macias RGB,9,9748,0,13748,4000,2462.235595703125,759.4808044433594,12076.316162109375,627.5165405273438,12344.155029296875,891.445068359375,12210.235595703125,759.4808044433594,-79.59349750875181,-1.1292646672188693
Manuel Macias RGB_9_9748_0_13748_4000.png,859.0204467773438,1531.9805908203125,1107.2977294921875,1755.074462890625,0.3262462019920349,Manuel Macias RGB,9,9748,0,13748,4000,983.1590881347656,1643.5275268554688,10607.020446777344,1531.9805908203125,10855.297729492188,1755.074462890625,10731.159088134766,1643.5275268554688,-79.59364640754279,-1.1293492854893183
Manuel Macias RGB_9_9748_0_13748_4000.png,2923.19384765625,3076.064697265625,3187.272216796875,3353.285888671875,0.3230057954788208,Manuel Macias RGB,9,9748,0,13748,4000,3055.2330322265625,3214.67529296875,12671.19384765625,3076.064697265625,12935.272216796875,3353.285888671875,12803.233032226562,3214.67529296875,-79.59343781163614,-1.1294996709872989
Manuel Macias RGB_9_9748_0_13748_4000.png,1191.6064453125,1648.95654296875,1508.0859375,1971.774169921875,0.3168133497238159,Manuel Macias RGB,9,9748,0,13748,4000,1349.84619140625,1810.3653564453125,10939.6064453125,1648.95654296875,11256.0859375,1971.774169921875,11097.84619140625,1810.3653564453125,-79.5936094931127,-1.129365254700252
Manuel Macias RGB_9_9748_0_13748_4000.png,1071.131591796875,1135.4515380859375,1318.7666015625,1374.4691162109375,0.3047474026679992,Manuel Macias RGB,9,9748,0,13748,4000,1194.9490966796875,1254.9603271484375,10819.131591796875,1135.4515380859375,11066.7666015625,1374.4691162109375,10942.949096679688,1254.9603271484375,-79.59362508661987,-1.1293120930157092
